Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
GTLS,"Chart Industries, Inc.",69.79,2177731417.19,,2006.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gtls,
CHTR,"Charter Communications, Inc.",321.11,73507760399.23,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/chtr,
CTAC,ChaSerg Technology Acquisition Corp.,9.6,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctac,
CTACU,ChaSerg Technology Acquisition Corp.,10.02,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctacu,
CTACW,ChaSerg Technology Acquisition Corp.,1.0,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctacw,
CHKP,Check Point Software Technologies Ltd.,112.64,17913667256.32,,1996.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/chkp,
CHEK,Check-Cap Ltd.,3.74,19933792.34,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chek,
CHEKW,Check-Cap Ltd.,0.0704,0.0,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekw,
CHEKZ,Check-Cap Ltd.,0.6185,0.0,,,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekz,
CKPT,"Checkpoint Therapeutics, Inc.",2.51,80590738.64,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ckpt,
CEMI,"Chembio Diagnostics, Inc.",6.78,96097143.6,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cemi,
CHFC,Chemical Financial Corporation,47.19,3371159220.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chfc,
CCXI,"ChemoCentryx, Inc.",10.05,506304638.55,,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ccxi,
CHMG,Chemung Financial Corp,43.01,206615222.88,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chmg,
CHKE,Cherokee Inc.,0.69,9691303.92,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/chke,
CHFS,"CHF Solutions, Inc.",1.11,7852541.82,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs,
CHMA,"Chiasma, Inc.",4.09,99740306.47,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma,
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",8.85,102141894.45,,2017.0,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/csse,
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",25.3763,0.0,,,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cssep,
PLCE,"Children&#39;s Place, Inc. (The)",146.9,2409215528.2,,1997.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/plce,
CMRX,"Chimerix, Inc.",3.32,159447236.32,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx,
CADC,"China Advanced Construction Materials Group, Inc.",3.1,17312340.6,,,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/cadc,
CAAS,"China Automotive Systems, Inc.",2.205,71305955.91,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/caas,
CBPO,"China Biologic Products Holdings, Inc.",69.23,2724983906.68,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbpo,
CCCL,"China Ceramics Co., Ltd.",1.95,9065302.35,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cccl,
GLG,"China Commercial Credit, Inc.",0.5399,13279170.9188,,2013.0,Finance,Major Banks,https://www.nasdaq.com/symbol/glg,
CCRC,"China Customer Relations Centers, Inc.",10.16,186228736.0,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ccrc,
JRJC,China Finance Online Co. Limited,1.75,37134301.75,21219601.0,2004.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jrjc,
HGSH,"China HGS Real Estate, Inc.",1.35,60817500.0,,,Finance,Real Estate,https://www.nasdaq.com/symbol/hgsh,
CIFS,China Internet Nationwide Financial Services Inc.,1.83,40468964.04,,2017.0,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/cifs,
CJJD,"China Jo-Jo Drugstores, Inc.",2.04,59031027.12,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cjjd,
CLDC,China Lending Corporation,0.9635,22890512.1545,,2014.0,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/cldc,
CHNR,"China Natural Resources, Inc.",1.7638,43937873.6408,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/chnr,
CREG,China Recycling Energy Corporation,1.21,12457288.8,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/creg,
CNTF,China TechFaith Wireless Communication Technology Limited,1.89,13719485.43,7258987.0,2005.0,,,https://www.nasdaq.com/symbol/cntf,
CXDC,China XD Plastics Company Limited,2.4,120690554.4,,,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/cxdc,
CCIH,ChinaCache International Holdings Ltd.,1.21,29235390.8,24161480.0,2010.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ccih,
CNET,"ChinaNet Online Holdings, Inc.",1.91,30813157.13,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cnet,
IMOS,ChipMOS TECHNOLOGIES INC.,16.62,116614545.78,7016519.0,,Technology,Semiconductors,https://www.nasdaq.com/symbol/imos,
CDXC,ChromaDex Corporation,3.63,199851229.05,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cdxc,
CHSCL,CHS Inc,26.725,0.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscl,
CHSCM,CHS Inc,25.39,482410000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscm,
CHSCN,CHS Inc,25.93,435624000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscn,
CHSCO,CHS Inc,27.265,308617306.375,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chsco,
CHSCP,CHS Inc,27.949,202134378.842,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscp,
CHDN,"Churchill Downs, Incorporated",265.0,3596519050.0,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/chdn,
CHUY,"Chuy&#39;s Holdings, Inc.",20.43,346224942.27,,2012.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/chuy,
CDTX,"Cidara Therapeutics, Inc.",4.04,111825143.64,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cdtx,
CMCT,CIM Commercial Trust Corporation,17.45,764224023.85,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmct,
CMCTP,CIM Commercial Trust Corporation,27.0,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmctp,
CMPR,Cimpress N.V,117.58,3634304559.06,,,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/cmpr,
CINF,Cincinnati Financial Corporation,81.32,13233830170.6,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cinf,
CIDM,Cinedigm Corp,0.8773,30765904.7369,,,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/cidm,
CTAS,Cintas Corporation,179.22,19157855956.56,,1983.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ctas,
CRUS,"Cirrus Logic, Inc.",41.37,2475758649.63,,1989.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/crus,
CSCO,"Cisco Systems, Inc.",47.11,213417065333.71,,1990.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/csco,
CTRN,"Citi Trends, Inc.",26.5,343845635.5,,2005.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/ctrn,
CTXR,"Citius Pharmaceuticals, Inc.",1.36,22030355.76,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxr,
CTXRW,"Citius Pharmaceuticals, Inc.",0.19,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxrw,
CZNC,Citizens & Northern Corp,26.2,321786408.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cznc,
CZWI,"Citizens Community Bancorp, Inc.",12.2,72155423.8,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/czwi,
CZFC,Citizens First Corporation,24.05,61029400.25,,,Finance,Major Banks,https://www.nasdaq.com/symbol/czfc,
CIZN,Citizens Holding Company,22.26,109174837.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cizn,
CTXS,"Citrix Systems, Inc.",107.01,14420858826.87,,1995.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ctxs,
CHCO,City Holding Company,75.3,1163870082.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chco,
CIVB,"Civista Bancshares, Inc. ",20.95,226074152.55,,,Finance,Major Banks,https://www.nasdaq.com/symbol/civb,
CIVBP,"Civista Bancshares, Inc. ",63.95,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/civbp,
CLAR,Clarus Corporation,11.49,342978671.61,,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/clar,
CLNE,Clean Energy Fuels Corp.,2.42,492382836.44,,2007.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/clne,
CACG,ClearBridge All Cap Growth ETF,29.75,58010120.0,,,,,https://www.nasdaq.com/symbol/cacg,
YLDE,ClearBridge Dividend Strategy ESG ETF,27.86,0.0,,,,,https://www.nasdaq.com/symbol/ylde,
LRGE,ClearBridge Large Cap Growth ESG ETF,32.046,3204664.0919999997,,,,,https://www.nasdaq.com/symbol/lrge,
CLFD,"Clearfield, Inc.",13.71,187280615.37,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clfd,
CLRO,"ClearOne, Inc.",1.39,11546361.65,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clro,
CLSD,"Clearside Biomedical, Inc.",1.84,58924570.32,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd,
CLIR,ClearSign Combustion Corporation,1.58,42077694.16,,2012.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/clir,
CLIRW,ClearSign Combustion Corporation,0.07,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/clirw,
CMTA,Clementia Pharmaceuticals Inc.,14.38,456098857.92,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmta,
CBLI,"Cleveland BioLabs, Inc.",1.78,20110865.42,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli,
CLVS,"Clovis Oncology, Inc.",15.65,824940092.55,,2011.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clvs,
CLPS,CLPS Incorporation,5.7,78738779.7,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/clps,
CMFN,CM Finance Inc,8.135,111385485.685,,2014.0,,,https://www.nasdaq.com/symbol/cmfn,
CMFNL,CM Finance Inc,25.1136,0.0,,,,,https://www.nasdaq.com/symbol/cmfnl,
CMSS,CM Seven Star Acquisition Corporation,10.07,60342229.39,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cmss,
CMSSR,CM Seven Star Acquisition Corporation,0.39,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cmssr,
CMSSU,CM Seven Star Acquisition Corporation,10.64,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cmssu,
CMSSW,CM Seven Star Acquisition Corporation,0.335,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cmssw,
CME,CME Group Inc.,189.74,64669281150.12,,2002.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cme,
CCNE,CNB Financial Corporation,26.44,404146769.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ccne,
CCB,Coastal Financial Corporation,16.04,196454984.68,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/ccb,
COKE,Coca-Cola Bottling Co. Consolidated,192.4,1799799066.0,,1972.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/coke,
COCP,"Cocrystal Pharma, Inc.",1.83,54759229.08,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cocp,
CODA,"Coda Octopus Group, Inc.",6.15,64054808.4,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/coda,
CDXS,"Codexis, Inc.",15.71,840679034.21,,2010.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/cdxs,
CODX,"Co-Diagnostics, Inc.",2.31,28523942.37,,2017.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/codx,
CVLY,"Codorus Valley Bancorp, Inc",25.55,240000475.75,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cvly,
JVA,"Coffee Holding Co., Inc.",4.5,25293451.5,,2005.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/jva,
CCOI,"Cogent Communications Holdings, Inc.",50.05,2325917143.55,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/ccoi,
CGNX,Cognex Corporation,45.06,7758934886.22,,1989.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cgnx,
CTSH,Cognizant Technology Solutions Corporation,70.34,40728830153.06,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ctsh,
CWBR,"CohBar, Inc.",3.95,167731994.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cwbr,
COHR,"Coherent, Inc.",131.3,3190498483.9,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/cohr,
CHRS,"Coherus BioSciences, Inc.",10.055,681938415.485,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs,
COHU,"Cohu, Inc.",18.86,767399537.9,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/cohu,
CLCT,"Collectors Universe, Inc.",14.3,129563462.6,,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/clct,
COLL,"Collegium Pharmaceutical, Inc.",15.42,512278675.68,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll,
CIGI,Colliers International Group Inc. ,66.27,2509972406.34,,,Finance,Real Estate,https://www.nasdaq.com/symbol/cigi,
CLGN,"CollPlant Holdings, Ltd.",5.6207,837714.7487,149041.0,,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/clgn,
CBAN,"Colony Bankcorp, Inc.",17.0,143467386.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cban,
COLB,"Columbia Banking System, Inc.",37.74,2765235576.42,,1992.0,Finance,Major Banks,https://www.nasdaq.com/symbol/colb,
CLBK,"Columbia Financial, Inc.",15.78,1828731181.5,,2018.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/clbk,
COLM,Columbia Sportswear Company,93.05,6420942699.75,,1998.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/colm,
CMCO,Columbus McKinnon Corporation,36.92,861929963.44,,1996.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cmco,
CMCSA,Comcast Corporation,38.34,174428012843.46,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/cmcsa,
CCNI,"Command Center, Inc.",4.2,20490086.4,,,Technology,Professional Services,https://www.nasdaq.com/symbol/ccni,
CBSH,"Commerce Bancshares, Inc.",66.85,7101313856.7,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbsh,
CBSHP,"Commerce Bancshares, Inc.",25.19,2308421776.76,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbshp,
CVGI,"Commercial Vehicle Group, Inc.",7.0,216267562.0,,2004.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cvgi,
COMM,"CommScope Holding Company, Inc.",19.39,3727051836.06,,2013.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/comm,
JCS,"Communications Systems, Inc.",2.77,25345289.48,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcs,
ESXB,Community Bankers Trust Corporation.,8.62,190601086.9,,,Finance,Major Banks,https://www.nasdaq.com/symbol/esxb,
CFBI,"Community First Bancshares, Inc.",10.59,79830067.5,,2017.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cfbi,
CYHHZ,"Community Health Systems, Inc.",0.0016,0.0,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cyhhz,
CTBI,"Community Trust Bancorp, Inc.",45.66,809515728.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ctbi,
CWBC,Community West Bancshares,11.110999999999999,91705549.60200001,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cwbc,
CVLT,"Commvault Systems, Inc.",59.44,2751379761.76,,2006.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvlt,
CGEN,Compugen Ltd.,3.33,190466106.57,,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cgen,
CPSI,"Computer Programs and Systems, Inc.",27.45,386660398.05,,2002.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cpsi,
CTG,"Computer Task Group, Incorporated",4.55,64976352.35,,,Technology,EDP Services,https://www.nasdaq.com/symbol/ctg,
SCOR,"comScore, Inc.",17.82,1049591495.7,,2018.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/scor,
CHCI,"Comstock Holding Companies, Inc.",2.23,8721402.89,,2004.0,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/chci,
CMTL,Comtech Telecommunications Corp.,28.19,672437522.59,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/cmtl,
CNAT,Conatus Pharmaceuticals Inc.,5.34,161596660.98,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnat,
CNCE,"Concert Pharmaceuticals, Inc.",16.06,376275971.28,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnce,
CDOR,"Condor Hospitality Trust, Inc.",10.4592,124302299.6448,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdor,
CFMS,"ConforMIS, Inc.",0.63,39861771.39,,2015.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/cfms,
CNFR,"Conifer Holdings, Inc.",5.61,47799040.08,,2015.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cnfr,
CNFRL,"Conifer Holdings, Inc.",26.0,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cnfrl,
CNMD,CONMED Corporation,69.1,1943691235.2,,1987.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/cnmd,
CTWS,"Connecticut Water Service, Inc.",69.83,834831057.36,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/ctws,
CNOB,"ConnectOne Bancorp, Inc.",21.26,684235517.98,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cnob,
CONN,"Conn&#39;s, Inc.",29.12,922675324.48,,2003.0,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/conn,
CNSL,"Consolidated Communications Holdings, Inc.",13.23,942645305.7,,2005.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cnsl,
CWCO,Consolidated Water Co. Ltd.,12.54,187647970.62,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/cwco,
CNAC,Constellation Alpha Capital Corp.,10.12,51639738.92,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnac,
CNACR,Constellation Alpha Capital Corp.,0.36,0.0,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnacr,
CNACU,Constellation Alpha Capital Corp.,10.75,199197500.0,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnacu,
CNACW,Constellation Alpha Capital Corp.,0.22,0.0,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnacw,
CNST,"Constellation Pharmaceuticals, Inc.",5.86,150712343.8,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnst,
ROAD,"Construction Partners, Inc.",9.69,498207658.11,,2018.0,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/road,
CPSS,"Consumer Portfolio Services, Inc.",3.73,84259017.77,,1992.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cpss,
CFRX,ContraFect Corporation,2.19,173906927.64,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cfrx,
CTRV,ContraVir Pharmaceuticals Inc.,0.56,8093074.08,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctrv,
CTRL,Control4 Corporation,23.77,634853961.54,,2013.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/ctrl,
CVON,"ConvergeOne Holdings, Inc.",12.46,951922930.14,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvon,
AWSM,Cool Holdings Inc.,4.25,30271657.75,,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/awsm,
CPRT,"Copart, Inc.",50.27,11758966871.3,,1994.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/cprt,
